Preferential,RooCode_0,Roo_accum,Roo_rvcformula,productCode,Roo_indir,reporter,RooText_1,FtaStatusDesc,Roo_outward,Roo_demin,Coo_pen,FtaId,ProductAffected_0,FtaScope,RooText_0,RooCode_1,FtaStatusDate,Coo_ver,Roo_terr,partner,Roo_packaging,Roo_draw,Coo_adv,Roo_trans,FtaCode,Roo_sets,Coo_valid,Coo_exmptcoo,Roo_mo,ProductAffected_1,Coo_err,Roo_fungible,rank,Roo_exhibitions,Roo_accessories,FtaType,Roo_roll,Coo_comp,FtaName,Coo_approved,Coo_app,Coo_coo,Coo_sup,Coo_retention,Coo_refund,Coo_tpi,MFN,Roo_wo
,,,,8703900000,,704,,,,,,199,,,,,,,,360,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,579,,,,,,337,,,,,,,,438,,,,,,,,,,,,,5,,,,,,,,,,,,,,,
,,,,8703900000,,764,,,,,,136,,,,,,,,699,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,410,,,,,,68,,,,,,,,410,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
,CTH or RVC 50%,diagonal,included,8703900000,not included,862,,IN FORCE,not included,not included,not provided,633,,"Plurilateral, Country-Country","c) Las mercancías elaboradas en sus territorios utilizando materiales de países no participantes en el acuerdo, siempre que resulten de un proceso de transformación realizado en alguno de los países participantes que les confiera una nueva individualidad caracterizada por el hecho de quedar clasificadas en la NALADISA en partida diferente a la de dichos materiales.d) Las mercancías que resulten de operaciones de ensamble o montaje, realizadas en el territorio de un país participante utilizando materiales originarios de los países participantes del acuerdo y de terceros países, cuando el valor CIF puerto de destino o CIF puerto marítimo de los materiales originarios de terceros países no exceda del 50 (cincuenta) por ciento del valor FOB de exportación de tales mercancías.",,27.08.1985,Indirect,included,032,not included,not included,not provided,included,ITC00649,not included,180 days,not included,provided,,not provided,not included,2,not included,not included,Partial scope agreement,not included,not provided,"Regional group, Aladi: A.REG 04",not included,not provided,authorized body,not provided,not provided,not included,provided,,provided
,,,,8703900000,,704,,,,,,139,,,,,,,,392,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
,,,,8703900000,,699,,,,,,68,,,,,,,,410,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
,,,,8703900000,,458,,,,,,94,,,,,,,,096,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
,,,,8703900000,,360,,,,,,94,,,,,,,,116,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
,,,,8703900000,,104,,,,,,139,,,,,,,,096,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,RVC 45% (35% for APTA LDCs),diagonal,import content,8703900000,not included,699,,IN FORCE,not included,not included,not provided,68,,"Plurilateral, Country-Country","(a) Within the meaning of Rule 1(b), products worked on or processed as a result of which the total value of the materials, parts or produce originating from nonParticipating States or of undetermined origin used does not exceed 55 per cent of the f.o.b. value of the products produced or obtained and the final process of manufacture is performed within the territory of the exporting Participating State shall be eligible for preferential concessions, subject to the provisions of Rule 3(c), (d) and (e). RULE 10: Special criteria percentage Products originating in least developed Participating States can be allowed a favorable 10 percentage points applied to the percentages established in Rules 3 and 4. Thus, for Rule 3, the percentage would not exceed 65 percent, and for Rule 4, the percentage would not be less than 50 percent.",,17.06.1976,Indirect,not included,144,included,not included,not provided,included,ITC00069,not included,1 year,not included,provided,,provided,not included,2,included,not included,Partial scope agreement,not included,provided,APTA (formerly Bangkok Agreement),not included,not provided,authorized body,provided,2 years,not included,not provided,,provided
,,,,8703900000,,418,,,,,,199,,,,,,,,096,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
,,,,8703900000,,702,,,,,,199,,,,,,,,418,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,608,,,,,,199,,,,,,,,116,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,608,,,,,,94,,,,,,,,458,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,579,,,,,,342,,,,,,,,352,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,757,,,,,,337,,,,,,,,579,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
,,,,8703900000,,418,,,,,,139,,,,,,,,096,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,764,,,,,,94,,,,,,,,096,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
,,,,8703900000,,699,,,,,,68,,,,,,,,496,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
,,,,8703900000,,704,,,,,,199,,,,,,,,699,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,699,,,,,,873,,,,,,,,410,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,604,,,,,,633,,,,,,,,068,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,484,,,,,,852,,,,,,,,124,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,410,,,,,,68,,,,,,,,050,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,156,,,,,,68,,,,,,,,050,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
,,,,8703900000,,704,,,,,,94,,,,,,,,410,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
,,,,8703900000,,858,,,,,,633,,,,,,,,591,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,608,,,,,,139,,,,,,,,458,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,438,,,,,,326,,,,,,,,352,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,757,,,,,,337,,,,,,,,410,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,604,,,,,,633,,,,,,,,591,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,458,,,,,,139,,,,,,,,096,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
,,,,8703900000,,360,,,,,,139,,,,,,,,116,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
,,,,8703900000,,104,,,,,,94,,,,,,,,096,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,764,,,,,,199,,,,,,,,096,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,418,,,,,,197,,,,,,,,116,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,CTH or RVC 50%,diagonal,included,8703900000,not included,862,,IN FORCE,not included,not included,not provided,633,,"Plurilateral, Country-Country","c) Las mercancías elaboradas en sus territorios utilizando materiales de países no participantes en el acuerdo, siempre que resulten de un proceso de transformación realizado en alguno de los países participantes que les confiera una nueva individualidad caracterizada por el hecho de quedar clasificadas en la NALADISA en partida diferente a la de dichos materiales.d) Las mercancías que resulten de operaciones de ensamble o montaje, realizadas en el territorio de un país participante utilizando materiales originarios de los países participantes del acuerdo y de terceros países, cuando el valor CIF puerto de destino o CIF puerto marítimo de los materiales originarios de terceros países no exceda del 50 (cincuenta) por ciento del valor FOB de exportación de tales mercancías.",,27.08.1985,Indirect,included,152,not included,not included,not provided,included,ITC00649,not included,180 days,not included,provided,,not provided,not included,2,not included,not included,Partial scope agreement,not included,not provided,"Regional group, Aladi: A.REG 04",not included,not provided,authorized body,not provided,not provided,not included,provided,,provided
,,,,8703900000,,858,,,,,,633,,,,,,,,068,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,458,,,,,,199,,,,,,,,096,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,579,,,,,,342,,,,,,,,438,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,124,,,,,,852,,,,,,,,096,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,764,,,,,,139,,,,,,,,096,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
,,,,8703900000,,704,,,,,,852,,,,,,,,096,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,418,,,,,,94,,,,,,,,096,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,764,,,,,,197,,,,,,,,458,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,699,,,,,,68,,,,,,,,050,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,704,,,,,,199,,,,,,,,418,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,CTH or RVC 50%,diagonal,included,8703900000,not included,076,,IN FORCE,not included,not included,not provided,633,,"Plurilateral, Country-Country","c) Las mercancías elaboradas en sus territorios utilizando materiales de países no participantes en el acuerdo, siempre que resulten de un proceso de transformación realizado en alguno de los países participantes que les confiera una nueva individualidad caracterizada por el hecho de quedar clasificadas en la NALADISA en partida diferente a la de dichos materiales.d) Las mercancías que resulten de operaciones de ensamble o montaje, realizadas en el territorio de un país participante utilizando materiales originarios de los países participantes del acuerdo y de terceros países, cuando el valor CIF puerto de destino o CIF puerto marítimo de los materiales originarios de terceros países no exceda del 50 (cincuenta) por ciento del valor FOB de exportación de tales mercancías.",,27.08.1985,Indirect,included,032,not included,not included,not provided,included,ITC00649,not included,180 days,not included,provided,,not provided,not included,2,not included,not included,Partial scope agreement,not included,not provided,"Regional group, Aladi: A.REG 04",not included,not provided,authorized body,not provided,not provided,not included,provided,,provided
,,,,8703900000,,757,,,,,,337,,,,,,,,438,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,702,,,,,,139,,,,,,,,392,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
,,,,8703900000,,554,,,,,,852,,,,,,,,124,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,702,,,,,,199,,,,,,,,699,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,818,,,,,,873,,,,,,,,032,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,704,,,,,,197,,,,,,,,702,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,764,,,,,,139,,,,,,,,608,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
,,,,8703900000,,608,,,,,,94,,,,,,,,104,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
,,,,8703900000,,418,,,,,,139,,,,,,,,116,,,,,,,,,,,,,5,,,,,,,,,,,,,,,
,,,,8703900000,,702,,,,,,852,,,,,,,,152,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,764,,,,,,199,,,,,,,,458,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
,,,,8703900000,,764,,,,,,94,,,,,,,,116,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
,,,,8703900000,,410,,,,,,94,,,,,,,,360,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,418,,,,,,197,,,,,,,,104,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,764,,,,,,139,,,,,,,,458,,,,,,,,,,,,,5,,,,,,,,,,,,,,,
,,,,8703900000,,458,,,,,,94,,,,,,,,116,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
,,,,8703900000,,360,,,,,,94,,,,,,,,096,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
,,,,8703900000,,702,,,,,,199,,,,,,,,360,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,418,,,,,,199,,,,,,,,116,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
,,,,8703900000,,858,,,,,,633,,,,,,,,604,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,792,,,,,,356,,,,,,,,438,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,699,,,,,,199,,,,,,,,608,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,1012,,,,,,873,,,,,,,,144,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,842,,,,,,872,,,,,,,,124,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,604,,,,,,633,,,,,,,,152,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,704,,,,,,852,,,,,,,,702,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,608,,,,,,199,,,,,,,,418,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
,,,,8703900000,,764,,,,,,197,,,,,,,,418,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,702,,,,,,199,,,,,,,,116,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
,,,,8703900000,,702,,,,,,94,,,,,,,,458,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
0%,RVC 45%,diagonal,build up / build down,8703900000,included,764,,IN FORCE,included,included (10%),provided,94,,"Plurilateral, Country-Group",A regional value content of not less than 45 percent of the FOB value of the good,,01.10.2009,Indirect,not included,410,included,not included,not provided,included,ITC00096,not included,6 months,included (less than US$200),,,provided,materials only,5,included,included,Free trade agreement,not included,not provided,"CECA, ASEAN-Korea",not included,not provided,authorized body,,3 years,within 1 year,provided,8%,
,,,,8703900000,,410,,,,,,94,,,,,,,,116,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
,,,,8703900000,,862,,,,,,633,,,,,,,,591,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0%,RVC 45%,diagonal,build up / build down,8703900000,included,458,,IN FORCE,included,included (10%),provided,94,,"Plurilateral, Country-Group",A regional value content of not less than 45 percent of the FOB value of the good,,01.06.2007,Indirect,not included,410,included,not included,not provided,included,ITC00096,not included,6 months,included (less than US$200),,,provided,materials only,5,included,included,Free trade agreement,not included,not provided,"CECA, ASEAN-Korea",not included,not provided,authorized body,,3 years,within 1 year,provided,8%,
,,,,8703900000,,608,,,,,,139,,,,,,,,418,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,764,,,,,,199,,,,,,,,702,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,458,,,,,,197,,,,,,,,418,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,702,,,,,,139,,,,,,,,116,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,757,,,,,,356,,,,,,,,438,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,RVC 40%,diagonal,build down,8703900000,included,418,,IN FORCE,not included,included (10%),not provided,197,,"Plurilateral, Country-Group","A good shall be treated as an originating good if the good has a regional value content of not less than 40 per cent of FOB calculated using the formula as described in Article 5 of this ANNEX, and the final process of production is performed within a Party",,01.07.2005,Indirect,not included,156,included,allowed,provided,included,ITC00203,not included,1 year (for single shipment),included (less than US$200),provided,,provided,materials only,2,included,included,Free trade agreement,included,not provided,"FTA, ASEAN-China",included,provided,authorized body,provided,3 years,within 12 months,provided,,provided
,,,,8703900000,,702,,,,,,852,,,,,,,,604,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,702,,,,,,94,,,,,,,,608,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,704,,,,,,94,,,,,,,,104,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,CTSH and RVC 35%,diagonal,build up / import content,8703900000,included,699,,IN FORCE,not included,not included,not provided,199,,"Plurilateral, Country-Group","(a) For the purposes of Rule 2(b), a product shall be deemed to be originating if: (i) the AIFTA content is not less than 35 per cent of the FOB value; and (ii) the non-originating materials have undergone at least a change in tariff sub-heading (CTSH) level of the Harmonized System, provided that the final process of the manufacture is performed within the territory of the exporting Party.",,01.01.2010,Indirect,not included,458,included,not included,not provided,included,ITC00205,not included,12 months,not included,provided,,provided,materials only,4,included,included,Free trade agreement,not included,not provided,"FTA, ASEAN-India",not included,not provided,authorized body,provided,2 years,within 12 months,provided,,provided
,,,,8703900000,,144,,,,,,68,,,,,,,,418,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
,,,,8703900000,,704,,,,,,139,,,,,,,,096,,,,,,,,,,,,,5,,,,,,,,,,,,,,,
,CTH or RVC 50%,diagonal,included,8703900000,not included,484,,IN FORCE,not included,not included,not provided,633,,"Plurilateral, Country-Country","c) Las mercancías elaboradas en sus territorios utilizando materiales de países no participantes en el acuerdo, siempre que resulten de un proceso de transformación realizado en alguno de los países participantes que les confiera una nueva individualidad caracterizada por el hecho de quedar clasificadas en la NALADISA en partida diferente a la de dichos materiales.d) Las mercancías que resulten de operaciones de ensamble o montaje, realizadas en el territorio de un país participante utilizando materiales originarios de los países participantes del acuerdo y de terceros países, cuando el valor CIF puerto de destino o CIF puerto marítimo de los materiales originarios de terceros países no exceda del 50 (cincuenta) por ciento del valor FOB de exportación de tales mercancías.",,13.01.1987,Indirect,included,218,not included,not included,not provided,included,ITC00649,not included,180 days,not included,provided,,not provided,not included,2,not included,not included,Partial scope agreement,not included,not provided,"Regional group, Aladi: A.REG 04",not included,not provided,authorized body,not provided,not provided,not included,provided,,provided
,,,,8703900000,,704,,,,,,199,,,,,,,,096,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
,,,,8703900000,,862,,,,,,633,,,,,,,,068,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,484,,,,,,48,,,,,,,,076,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,CTH or RVC 50%,diagonal,included,8703900000,not included,858,,IN FORCE,not included,not included,not provided,633,,"Plurilateral, Country-Country","c) Las mercancías elaboradas en sus territorios utilizando materiales de países no participantes en el acuerdo, siempre que resulten de un proceso de transformación realizado en alguno de los países participantes que les confiera una nueva individualidad caracterizada por el hecho de quedar clasificadas en la NALADISA en partida diferente a la de dichos materiales.d) Las mercancías que resulten de operaciones de ensamble o montaje, realizadas en el territorio de un país participante utilizando materiales originarios de los países participantes del acuerdo y de terceros países, cuando el valor CIF puerto de destino o CIF puerto marítimo de los materiales originarios de terceros países no exceda del 50 (cincuenta) por ciento del valor FOB de exportación de tales mercancías.",,27.08.1985,Indirect,included,152,not included,not included,not provided,included,ITC00649,not included,180 days,not included,provided,,not provided,not included,2,not included,not included,Partial scope agreement,not included,not provided,"Regional group, Aladi: A.REG 04",not included,not provided,authorized body,not provided,not provided,not included,provided,,provided
,,,,8703900000,,554,,,,,,852,,,,,,,,036,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,418,,,,,,139,,,,,,,,392,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
,CTH and RVC 65%,bilateral and full,build down,8703900000,included,484,,IN FORCE,not included,included (10%),provided,153,,"Bilateral, Country-Country","A change to subheading 8703.21 through 8703.90 from any other heading, provided there is a regional value content of not less than 65 percent.",,01.04.2005,Combined,included,392,included,not included,not provided,included,ITC00158,included (RVC 90%),1 year (for single shipment),included (less than US$1000),provided,,not provided,materials & final goods,5,not included,included,Free trade agreement,included,provided,"EPA, Japan-Mexico",not included,provided,authorized body,provided,5 years,included,not provided,,provided
,,,,8703900000,,608,,,,,,94,,,,,,,,360,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,704,,,,,,139,,,,,,,,608,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,702,,,,,,139,,,,,,,,104,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,600,,,,,,48,,,,,,,,600,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,600,,,,,,633,,,,,,,,484,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,702,,,,,,94,,,,,,,,096,,,,,,,,,,,,,5,,,,,,,,,,,,,,,
,,,,8703900000,,918,,,,,,387,,,,,,,,484,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
,,,,8703900000,,050,,,,,,68,,,,,,,,050,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,116,,,,,,139,,,,,,,,104,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
,,,,8703900000,,918,,,,,,379,,,,,,,,392,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,704,,,,,,199,,,,,,,,608,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
,,,,8703900000,,608,,,,,,94,,,,,,,,410,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,704,,,,,,197,,,,,,,,096,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,579,,,,,,326,,,,,,,,352,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,CTH or RVC 50%,diagonal,included,8703900000,not included,591,,IN FORCE,not included,not included,not provided,633,,"Plurilateral, Country-Country","c) Las mercancías elaboradas en sus territorios utilizando materiales de países no participantes en el acuerdo, siempre que resulten de un proceso de transformación realizado en alguno de los países participantes que les confiera una nueva individualidad caracterizada por el hecho de quedar clasificadas en la NALADISA en partida diferente a la de dichos materiales.d) Las mercancías que resulten de operaciones de ensamble o montaje, realizadas en el territorio de un país participante utilizando materiales originarios de los países participantes del acuerdo y de terceros países, cuando el valor CIF puerto de destino o CIF puerto marítimo de los materiales originarios de terceros países no exceda del 50 (cincuenta) por ciento del valor FOB de exportación de tales mercancías.",,03.05.2012,Indirect,included,218,not included,not included,not provided,included,ITC00649,not included,180 days,not included,provided,,not provided,not included,2,not included,not included,Partial scope agreement,not included,not provided,"Regional group, Aladi: A.REG 04",not included,not provided,authorized body,not provided,not provided,not included,provided,,provided
,,,,8703900000,,704,,,,,,139,,,,,,,,458,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
,,,,8703900000,,484,,,,,,852,,,,,,,,036,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,826,,,,,,1077,,,,,,,,918,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,418,,,,,,68,,,,,,,,144,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
,RVC 60%,diagonal,import content,8703900000,included,858,,IN FORCE,not included,not included,not provided,605,,"Plurilateral, Country-Group","1.- For the purpose of Art. 2.I.(b), the products listed in Annex I and Annex II are considered to be originating when the CIF value of all nonoriginating materials from countries other than the Signatory Parties and/or of undetermined origin used in its manufacture does not exceed 40% of the FOB value of the final product and the final process of manufacture is performed within the territory of the exporting Signatory Party subject to fulfillment of the provisions of Article.6.",,01.06.2009,Combined,not included,699,included,not included,not provided,included,ITC00619,included (RVC 85%),180 days,not included,provided,,not provided,materials only,2,not included,included,Partial scope agreement,not included,not provided,MERCOSUR-India,not included,not provided,authorized body,not provided,5 years,not included,provided,,provided
,,,,8703900000,,152,,,,,,633,,,,,,,,032,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,392,,,,,,139,,,,,,,,096,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
,,,,8703900000,,704,,,,,,199,,,,,,,,458,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,704,,,,,,94,,,,,,,,116,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,862,,,,,,633,,,,,,,,604,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,418,,,,,,68,,,,,,,,496,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,RVC 60%,cross-cumulation,import content,8703900000,included,757,,IN FORCE,included,included (10%),provided,647,,"Plurilateral, Country-Country",Manufacture in which the value of all the materials used does not exceed 40 % of the ex-works price of the product,,03.05.1960,Indirect,included,579,included,prohibition,not provided,included,ITC00664,included (RVC 85%),4 months,included (less than EUR 500),provided,,provided,materials only,2,included,included,Free trade agreement,included,not provided,"Regional group, EFTA",included,provided,authorized body (self-certification if value < EUR 6000),provided,3 years,included,not provided,,provided
,,,,8703900000,,418,,,,,,94,,,,,,,,410,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,RVC 60%,diagonal,import content,8703900000,included,699,,IN FORCE,not included,not included,not provided,605,,"Plurilateral, Country-Group","1.- For the purpose of Art. 2.I.(b), the products listed in Annex I and Annex II are considered to be originating when the CIF value of all nonoriginating materials from countries other than the Signatory Parties and/or of undetermined origin used in its manufacture does not exceed 40% of the FOB value of the final product and the final process of manufacture is performed within the territory of the exporting Signatory Party subject to fulfillment of the provisions of Article.6.",,01.06.2009,Combined,not included,600,included,not included,not provided,included,ITC00619,included (RVC 85%),180 days,not included,provided,,not provided,materials only,2,not included,included,Partial scope agreement,not included,not provided,MERCOSUR-India,not included,not provided,authorized body,not provided,5 years,not included,provided,,provided
,,,,8703900000,,604,,,,,,852,,,,,,,,096,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,458,,,,,,852,,,,,,,,152,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,764,,,,,,199,,,,,,,,360,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,702,,,,,,139,,,,,,,,458,,,,,,,,,,,,,5,,,,,,,,,,,,,,,
,,,,8703900000,,554,,,,,,852,,,,,,,,484,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,702,,,,,,94,,,,,,,,116,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
,,,,8703900000,,702,,,,,,199,,,,,,,,458,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
,,,,8703900000,,608,,,,,,94,,,,,,,,418,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
,,,,8703900000,,496,,,,,,68,,,,,,,,410,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,458,,,,,,199,,,,,,,,360,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,RVC 45% (35% for APTA LDCs),diagonal,import content,8703900000,not included,496,,IN FORCE,not included,not included,not provided,68,,"Plurilateral, Country-Country","(a) Within the meaning of Rule 1(b), products worked on or processed as a result of which the total value of the materials, parts or produce originating from nonParticipating States or of undetermined origin used does not exceed 55 per cent of the f.o.b. value of the products produced or obtained and the final process of manufacture is performed within the territory of the exporting Participating State shall be eligible for preferential concessions, subject to the provisions of Rule 3(c), (d) and (e). RULE 10: Special criteria percentage Products originating in least developed Participating States can be allowed a favorable 10 percentage points applied to the percentages established in Rules 3 and 4. Thus, for Rule 3, the percentage would not exceed 65 percent, and for Rule 4, the percentage would not be less than 50 percent.",,01.01.2021,Indirect,not included,144,included,not included,not provided,included,ITC00069,not included,1 year,not included,provided,,provided,not included,4,included,not included,Partial scope agreement,not included,provided,APTA (formerly Bangkok Agreement),not included,not provided,authorized body,provided,2 years,not included,not provided,,provided
,,,,8703900000,,418,,,,,,94,,,,,,,,360,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,8703900000,,116,,,,,,197,,,,,,,,096,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,8703900000,,702,,,,,,139,,,,,,,,608,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
